cluster,rank_low_to_high,points,pct,support_median,density_median,neighbors020_median,kdist20_median
0,1,38417,84.41255960097558,0.5745668169116626,1700.9684542946313,57.0,0.12320981705610946
1,0,7094,15.58744039902441,0.3470509337544616,775.8803475729896,26.0,0.17112642413693313
